emotion,text
Disgust,"@clubleonfc @tigrepastelero JAJAJAJAJAJAJAJAJA te la metieron hasta por las fosas nasales, pedazo de amargo hijo de puta."
Disgust,Estoy totalmente indignada con lo que me acaba de decir este chico
Disgust,"Creo que el peor insulto que me han hecho es ""gei""  No porque gay sea un insulto, es que lo escribieron tan mal y de paso con tanto odio..."
Disgust,@isnardobravo q horror! a esos también hay q quemarlos x malos...
Disgust,"La Selección De #Panama Es Muy Conformista, Jugar Bien Y No Ganar Es Aplauso Y Victoria Para Nosotros? Hasta Cuando Con Eso? #CopaOro"
Disgust,Uno parece pendeja ganándose enemigas por un men 
Disgust,fina pero en la cama tremenda sata
Disgust,"@Hinzulina @niggavm03 Bebe que te he dicho de hablar con gente de color oscuro? Ni la hora se les da, vente."
Disgust,@brenbarrios123 Se me ríe el tuje gagaga #indignada
Disgust,#Maracaibo me huele a peligro. Alguien sabe porque los comando de la GNB están vacíos? Y muchos saqueados.
Disgust,"características quieren gobernar a la República Bolivariana de Venezuela, incluyendo el terrible racismo que poseen. Sean responsables de"
Disgust,"Queramos o no vivimos en una sociedad cobarde, que cuando la ves te sonríen pero al darles la espalda te apuñalan."
Disgust,"Habla de oscuridad siendo buena, se hace la mua y no le sale resentida que sos y copiona, dolida buscate un poquito"
Disgust,@Alondra_7250 estas bien fea mija 
Disgust,"@0scarChavez @Reforma Que horror!!, las redes son chismógrafos #sarcasmo , así se han construído es su eje"
Disgust,@dw_espanol @coicaorg Cuando fueron los propios europeos quienes trataron de extinguir los indígenas del nuevo continente  #ironía
Disgust,@CFCorrecaminos Y ese parche tan horrendo enfrente de la playera que pedo?  #Gacho
Disgust,Estoy orgulloso de quererte romper la cabeza contra la pared
Disgust,Asi cuando le dicen a la orquesta que estará el alcalde de Valencia y de Puerto Cabello..... ojoi ojoi ojoi! xD #Ironico
Disgust,"#Ironía, que mexicanos se solidaricen con el deseo de independencia catalán como si aquí fueramos plenamente ""independientes""."
Disgust,@_alejandramttz @Rivera_Alv22 La ultima temporada de esa serie no me gustó 😢
Disgust,@muriodeasco es re gracioso ver saludos de compañeros de la secundaria que si ahora nos vemos agachamos la mirada para no saludarnos
Disgust,@DeniseDresserG horror! Pueden provocar otras desgracias!
Disgust,La alarma de mi celular es re fea y ya me tiene re podrido en cualquier momento lo voy a revolear hasta la peron
Disgust,"No sé, si vas a hablar de alienación, comprende al menos de qué va el término y no lo uses como insulto para demostrar clasismo intelectual."
Disgust,"@Nico57575967 No puedo dormir , me estoy tomando la de maradona😎!! Y bueno deja de aburrir con tu tw de resentido"
Disgust,"Me encanta que en los grupos manden audios de dos minutos, en serio, los oigo en cuanto me llegan #sarcasmo"
Disgust,@ahorapodemos @Irene_Montero_ Está rabioso porque va medio bien la cosa
Disgust,Que cínica es la señora Elisabet Fernández oriunda de Tolosa! 😡
Disgust,Raúl se ha vuelto tan grosero 
Disgust,Iris siendo la líder del team flash y wally usando el traje de barry espero que solo sea un flashpoint 2.0 porque seria tremenda cagada chau
Disgust,"No recuerdo ninguna persona, a la que le diera tan igual dar una imagen de amargado/malfollada como a ella, pero eh, ya explotará ya."
Disgust,"@esbSPAIN @FizMen @CamiOmnis @DanWaggnerWTF @Machisstometro @WikiSexistas Solo debes insultar, típico maltratador"
Disgust,"son como Juan Carlos sacando una tirada de engaño tres para envenenar a alguien ""toma este veneno DIGO... ESTA FANTA"""
Disgust,odio ser tan desconfiado firme
Disgust,Les juro que los teragrip ultra cachuos del horror forte noche siguen sabiendo a agua sucia.
Disgust,7. Es más fácil provocar una guerra civil que ir a alecciones generales. Ya que ellos no procuran la paz sino perpetrarse en el poder.
Disgust,"No quiero ofender a nadie pero todo esto del ThisCrush y el CuriousCat está para que os regalen la oreja, porque os gusta ser protagonistas."
Disgust,"Cuanto tiempo lleva haciéndose péndejo su presidente? Poquito 1 año, no menos, como 5... #triste #realidad #Mexico #FuerzaMexico #EPN"
Disgust,DEJEN DE PONERSE EL NOMBRE DE SEBASTIÁN Y SU FOTO QUE NO ES NADA GRACIOSO AHORA #SebastianVillalobos #PDCs #SaakTrendy #KCAMexico
Disgust,"Cuándo van a entender que el aborto se práctica igual estén de acuerdo o no, que deje de ser considerado ilegal no provocaría tantas muertes"
Disgust,"@NTN24ve No le pongan cuidado a ese bandido que no tiene pais donde esconderse por corrupto, tambien ira preso y por muchos años!!"
Disgust,@hey_is_valerie Las leyes en México son un chiste de mal gusto
Disgust,@pagina12 Lo unico q hacen es inaugurar/arreglar plazas. Vamos a comer pasto a este paso. Un horror
Disgust,"Defensa de #OllantaHumala dijo que fiscal señala ""las niñas generan peligro"". Parece que no se entero de los millóncitos de esas niñas."
Disgust,"@perrusky @Carlarendon @jvillalpandoc No dones perrus, neta ni una vez te hemos pedido eso "
Disgust,Que pesadilla el Facundo que escucha Maná.
Disgust,"@alfreserramanci @CELAGeopolitica @pagina12 @teleSURtv Terrorismo es lo que practicas tu en Venezuela, miserable!!"
Disgust,@NTN24 Lamentable ...Sin embargo...llama la atención entre los últimos duelos del mundo del rock que hayan sido causa de suicidios
Disgust,porque será que no le creo una mierda a nadie soy tan desconfiada que ni en mi sombra confío.  Una mierda ser así
Disgust,@camitalaveraa si sos un fracaso 
Disgust,No consigo recordar si era en #Barcelona donde tuvieron que poner cámaras para evitar violencia desproporcionada de los Mossos #Ironía
Disgust,really paula chaves es una de las mejores modelos de arg con esa walk? lamentable
Disgust,@hcapriles @NicolasMaduro Y ellos que se dejan humillar... definitivamente un grupo de vzlanos perdió su dignidad....
Disgust,Las rolas de CoF SIEMPRE son larguísimas y siempre me sacan letras rebuscadas me cagan alv 😢
Disgust,Ya está pidiendo demasiado 
Disgust,"@Abslx7 @karolsevilla JAJAJA WOW QUE GRAN MENSAJE Y QUE GRAN APORTACIÓN, a gran parte de los mexicanos que la admirabamos nos decepciono "
Disgust,Yo no soy como ella & eso también me hace diferente es horrible la situación y la debe estar pasando mal prefiero no reírme y ta q horrible
Disgust,Terrible juego el Half-Life
Disgust,"Estar lavando a esta hora, debe ser un delito "
Disgust,"#SiMeMatan por decir lo que pienso, por ser sensible a al dolor humano, por luchar por mis ideales, por críticas al mal gobierno y #Enojada"
Disgust,"Los sentimientos que más odio en esta vida sin el rencor, envidia, tristeza y enojo 🙍🏽"
Disgust,@AngeldebritoOk Por favor que cosa horrible
Disgust,Hay gente que merece que le hagas una diapositiva en un pendrive explicándole todo y asi pueden irse a L.C.D.S.M 
Disgust,Me re incómoda esto
Disgust,Los comentarios sobre España en Instagram son tan interesantes como leer La Razón #ironía
Disgust,El seguimiento que TVE está haciendo de lo que ocurre en Cataluña impresiona. Enhorabuena a esos jefes de contenidos.  #Ironía
Disgust,@adrianmilo123 Los periodistas porteños sin de terror!! Creo que Ya está con un pie en Central
Disgust,"Es fácil para los cobardes esconder la cara en una cuenta fantasma para ofender. Pero es entendible, la envidia les corroe. #QueTristeVida"
Disgust,@RobertGarciaP ustedes mismo son los que están matando a su propia gente eso si es lamentable lo que están haciendo
Disgust,@FernandoAgustin Lesionado el Tucu?...adiós mundial 👋#ironía
Disgust,@Laesebeefe Detesto comer fuera de hora.  😠
Disgust,Te dice mejor ser soltero y lo primero que hace es tener novia jaja😂😂Tanta risa me das ya nene aburres con tus mentiras de bebe xD Suerte😘😘
Disgust,"@Gastako @realista111 Es una interesada no estaba tan enfadada con Alejandro?, Xq se fue con el al hotel? Buitre es un buitre"
Disgust,Aaaaah... Me encanta el olor a dióxido de nitrógeno por la mañana. #ironía #escenario1
Disgust,agustina es la primera vez que sale y no está contenta eso xq no va algún chongo de ella seguro Chicas basta.
Disgust,"Después de quemar 3 iglesias, la Delegación del Gobierno y 5 Zaras...me voy a dormir! Que los catalanes hacemos cosas! #Hispanofobia #ironia"
Disgust,@Angelcuentatwit ¿¿?? pero desde cuándo en España las Fuerzas del Orden cargan contra ciudadanos libres?? #ironía on
Disgust,Odio que se metan 
Disgust,"@intratablestv: @MicheliPablo No infeliz, 4 o 5 votos vas a tener descerebrado!"
Disgust,"@nicoo_ncl Hasta me parecieron más llevaderas las dos primeras, el reboot es lamentable."
Disgust,"@Majunezd horrible. Por eso un punto intermedio es la excusa que se sabe excusa como la de ""estoy con alguien""."
Disgust,@sofivp29 Que horror 😐🙊
Disgust,"Ansiosa y estresada estoy y no tengo tiempo para nada... pero bueno, esa ha sido mi pequeña reflexión de hoy😊 (tmb es xq me estoy leyendo +)"
Disgust,@JPAlvarezGuedea @clubleonfc @VivoEnLeon @LeonesEsmeralda @fitopons3 QUE HORROR DE PLAYERAS!
Disgust,@radicalyfeliz @evoespueblo Y para insultar da la cara y nombre cobarde
Disgust,#AnimalesSueltos a Asis le parece un espanto lo de Lula por un dpto de mierda. PERONISMO EXPLICITO ✌️✌️✌️✌️
Disgust,"@MINDSREV0LUTI0N @PabloHiriart Tú ni filosofía tienes, solovino enajenado, solo entras a zurrar en la red a nombre de tu mesías "
Disgust,"Hoy la mala es la policía por defender el orden y el estado de derecho, los señores que han violado la Constitución son santos...#Ironía"
Disgust,daa en serio se van a poner a subir fotos con todos sus amigos? es más divertido ver un documental de como crece el pasto
Disgust,"Maradona puede opinar lo que quiera cabros, yo no puedo opinar de lo que dijo. porque el pobre estaba tan drogado que no le entendí nada "
Disgust,Estoy perdiendo como 2 cm de músculo por estar hablando contigo. -@Eozmar 
Disgust,@juanxiomiguel @Pajaropolitico Así es. Grave error.
Disgust,Gracias por el hilo que acabo de RT porque no quiero ofender a nadie y conocer las palabras de origen racista me ha servido mucho
Disgust,Fooaaaaa cansada de la misma mierda de siempre❌🚫
Disgust,@SergiDeCanBlai Eso tiene un nombre..pero no quiero ofender a las profesionales relacionandolas con este sujeto
Disgust,"Estoy indignada, como van a sacar la unica libreria que habia en Solano por un local de zapatos!."
Disgust,"Un bebe mas adelante ,ahora no! :/ "
Disgust,"Me odio, soy muy ansiosa😣😣"
Disgust,La carita de desquiciada de hatice  #ElSultan
Disgust,"Me alejé aunque no quería, pero te quería. #Ironía"
Disgust,@shawnefasto dijiste q un shipp q me incluía era horrible así q me hablaste d alguna manera
Disgust,"Pues en su intento por insultarme me dijo ""negro"" y ""marico"" y me pregunto que cuál será el nivel de este ser al decirme eso como insulto"
Disgust,"@CastelarCibrian @ComicoNovato eso mero, provincia. Pero no te enojes, pareces perro de la calle rabioso. Anda di algo de mi avatar."
Disgust,@EmiBrez Te odio
Disgust,Cómo justificáis el desprecio de Carmena al #HomenajeBlancoEP? Cómo podéis decir que Otegi es un luchador por la paz? Os importa ofender?
Disgust,@Aleprezav Qué? Acaso me ves entretenida? 🤦🏻‍♀️
Disgust,Ver las imágenes que he subido a Twitter es que si lo más vergonzoso 
Disgust,"Me aburre la gente que sigue a las masas, que no se la juega, que no rompe reglas."
Disgust,Hoy descubrí que hay una torta de kibi. Malditos fuereños. #sarcasmo
Disgust,@lahistoriaec @classo2012 Tiemblan porque habían logrado la autocensura a punta de terrorismo
Disgust,"@iharting @Jullietbanda ""infeliz"" no es la palabra que mejor se adapta pero usted es una persona educada."
Disgust,No superó más la cara de la enana cuando perdió el celular y después fue a buscarlo y lo encontró
Disgust,"En su mayoría, el cine #porno y el cine de #terror son similares, presentan situaciones absurdas y se aprovechan de la excitación humana."
Disgust,Es una estupidez pero cuando algo me sale bien de la nada en lugar de celebrar me pongo ansiosa 😖😖😖
Disgust,FLORES VOTA EN CONTRA LA LEY  SI LO ÚNICO QUE DEFIENDE ES A SU MENTOR POLÍTICO   EL CHICO ZALDÍVAR A QUIEN  NO SOPORTO VERLO LLORAR
Disgust,@seniorita_weed @itsdanibeltran Es muy aburrida y es como el primer capitulo de nada.
Disgust,Por la chucha ya empezaron las noches calurosas 😥
Disgust,@fuertes_jorge @rubenuria Luego sacas un comunicado haciéndote el muy indignado y todo en paz.
Disgust,"@gvvvalentino uff, terrible"
Disgust,@__kleos Ñiñiñiñiñi estoy indignada con la gente de esa zona. Cada día les soporto menos..
Disgust,NO PUEDEN SACAR AMERICAN HORROR STORY DE NETFLIX. LLAMEN A MIS ABOGADOS
Disgust,es que archie colega sólo tienes músculos y judhead mira en serio ojalá te hubieran matado a ti y no a jason
Disgust,Más horrible no puede quedar el horario de este semestre 😤😶
Disgust,"Ya me voy a cortar el cabello, no puedo hacer nada con el con lo largo que está "
Disgust,@YixingHeartbeat loko pero q papel lamentable esta haciendo esa mira que burlarse de eso
Disgust,"@RaulOlive @MexicoFER @jrisco Y quiza te critiqué, por tu obesidad mórbida y tu pésimo gusto. Ups #sarcasmo"
Disgust,"@ischargro @dgannio Es mucho Peor d lo q dice el MENTIROSO d GONZALES FRAGA. Hay HAMBRE, POBREZA, TRISTEZA, DESAZÓN, HAMBRUNA, MUERTE."
Disgust,Odio cuanti está todo el mundo enfadado y gritando o sea que puta culpa tengo yo
Disgust,Terrible asado con los pibesss
Disgust,@Michael_M_Soto Entre esto y los comentarios lamentables de @CarlosAlvQ el PAC se perfila grande para estas elecciones #sarcasmo
Disgust,Hay cosas que no quiero volver a repetir y me toca soñarlas 
Disgust,Terrible velero están haciend
Disgust,"...indicativos de inteligencia y experiencia adquiridas por malas situaciones, lamentable, pero aun así, totalmente necesarias..."
Disgust,¿Qué tan resentida puedes estar para querer meterte en una relación? ¿Quién te hizo tanto daño? 🤔
Disgust,@vertvnoticias Bueno a estos le hemos escuchado decir cada cosa... !! Infeliz ...
Disgust,@KidGuilty @cathy El que dejó embarazada a su mina y tenía crías en todo Chile 
Disgust,"@Sinner_Silas —La joven bruja le dedicó una mirada de soslayo por encima de su hombro y arrugó la nariz con Disgusto.—  Te recuerdo que,»"
Disgust,"De verdad que no entiendo el enfado con Vitolo, si para los sevillistas son 40 millones gracias a un tronco, porque otra cosa no era.."
Disgust,Quien tributa en tu país ayuda a mejorar tu bienestar Eso ponía en un taxi. Qué mal se defienden.
Disgust,Me siento ofendida no somos así
Disgust,"| Caity: ""Sara siendo intimidada por Supergirl""   —Muere—"
Disgust,"Joder, qué asco dan los fachillas que pretenden convencerte de lo maravillosa que es España y siempre acaban en el insulto o el desprecio."
Disgust,Botón anti pánico para mujeres violentadas. ¿Cómo salva a las mujeres que aún piensan que es normal el maltrato y un acceso a un celular?🤔
Disgust,"En el Estado jubilan a los trabajadores a los 65 años si o si, pero tenemos un Presidente que cumple 79 #irónico  #HBPPK"
