,emotion,text,Clean_Text
4525,Anger,"Ése es el Licey, se crecen los que les duele ése uniforme. Bonifacio se pone otro corazón cuando Licey esta en Postemporada. Los Leones del eqcogido no debieron abrir el 5to con un lanzador contrariado después de recibir ese enorme HR @JLMendoza_ @jmena26.","Ése es el Licey, se crecen los que les duele ése uniforme. Bonifacio se pone otro corazón cuando Licey esta en Postemporada. Los Leones del eqcogido debieron abrir el 5to con un lanzador contrariado después de recibir ese enorme HR"
4526,Anger,Todos los especialistas de la pasión nos lo dicen: no hay amor eterno si no es contrariado. No hay pasión sin lucha.,Todos los especialistas de la pasión nos lo dicen: hay amor eterno si es contrariado. hay pasión sin lucha.
4527,Anger,"Lo contrariado que uno se siente dándole ❤️ a un tweet de Alejandro Gaviria criticando la reforma a la salud... Cuando uno sabe que se creyó mucho para ser parte de la ""explosión controlada"".","Lo contrariado que uno se siente dándole ❤️ un tweet de Alejandro Gaviria criticando la reforma la salud... Cuando uno sabe que se creyó mucho para ser parte de la ""explosión controlada""."
4528,Anger,"Al principio estaba contrariado bc habían cambiado a la actriz de Claudia, pero entendiendo que Louie es un narrador en el que no se puede confiar, entiendo que incluso su idea de Claudia y su apariencia no sea la misma siempre, so el cambio, sea por lo q sea, termina justificado","Al principio estaba contrariado bc habían cambiado la actriz de Claudia, pero entendiendo que Louie es un narrador en el que se puede confiar, entiendo que incluso su idea de Claudia su apariencia sea la misma siempre, el cambio, sea por lo q sea, termina justificado"
4529,Anger,mi sueño frustrado es que me hagan una fiesta sorpresa pero bien bien,mi sueño frustrado es que hagan una fiesta sorpresa pero bien bien
4530,Anger,me sueño frustrado es tener sexo con una mujer,sueño frustrado es tener sexo con una mujer
4531,Anger,"Quiero unos patines, ese siempre ha sido mi regalo frustrado 😩 🤣","Quiero unos patines, ese siempre ha sido mi regalo frustrado 😩 🤣"
4532,Anger,"amigo q hueso que estoy en el bass, toy frustrado","amigo q hueso que estoy en el bass, toy frustrado"
4533,Anger,"Pensé que me había vuelto mejor por mi forma de afrontar últimamente las cosas pero no, estoy tan frustrado que bloqueo todo porque no tengo la intención de lidiar con algo.","Pensé que había vuelto mejor por mi forma de afrontar últimamente las cosas pero no, estoy tan frustrado que bloqueo todo porque tengo la intención de lidiar con algo."
4534,Anger,Mi sueño frustrado no era ser gótica era ser romántic goth,Mi sueño frustrado era ser gótica era ser romántic goth
4535,Anger,Perdonen pero mi shipp frustrado siempre va ser Rosina y Nico #GranHermano,Perdonen pero mi shipp frustrado siempre va ser Rosina Nico #GranHermano
4536,Anger,Frustrado y la csmr,Frustrado la csmr
4537,Anger,mi sueño frustrado es que me organicen un cumpleaños sorpresa,mi sueño frustrado es que organicen un cumpleaños sorpresa
4538,Anger,"Mi sueño frustrado es haber estudiado alguna de las carreras que quería: comunicación, arquitectura o diseño gráfico, pero pues 🫤","Mi sueño frustrado es haber estudiado alguna de las carreras que quería: comunicación, arquitectura diseño gráfico, pero pues 🫤"
4539,Anger,"El Presidente, con su estrategia política personal, conduce al Partido Nacional y a la Coalición a la derrota en 2024. Con esta acción, le abre el camino a Yamandú Orsi a la Presidencia. Esta estrategia, que ya nadie ignora, ha desalentado que posibles muy buenos precandidatos presidenciales blancos, y también colorados, se decidan a competir. La acumulación de votos por lema a la Coalición, fue bloqueada en lo nacional, pero se va a llevar a cabo en lo departamental. Para que una vez que la Coalición pierda en 2024, vuelva a fortalecerse con triunfos departamentales en 2025, y prepare eventualmente el terreno para que el Presidente vuelva a elegirse en 2029. La idea es perder, pero mantener relativamente alta la popularidad del Presidente, con inauguraciones, paseos en moto y diversos etcéteras. Esta estrategia no solamente es políticamente desleal, sino que va a hacer que el Partido Nacional no vuelva a ser gobierno por muchísimos años en Uruguay.","El Presidente, con su estrategia política personal, conduce al Partido Nacional la Coalición la derrota en 2024. Con esta acción, le abre el camino Yamandú Orsi la Presidencia. Esta estrategia, que ya nadie ignora, ha desalentado que posibles muy buenos precandidatos presidenciales blancos, también colorados, se decidan competir. La acumulación de votos por lema la Coalición, fue bloqueada en lo nacional, pero se va llevar cabo en lo departamental. Para que una vez que la Coalición pierda en 2024, vuelva fortalecerse con triunfos departamentales en 2025, prepare eventualmente el terreno para que el Presidente vuelva elegirse en 2029. La idea es perder, pero mantener relativamente alta la popularidad del Presidente, con inauguraciones, paseos en moto diversos etcéteras. Esta estrategia solamente es políticamente desleal, sino que va hacer que el Partido Nacional vuelva ser gobierno por muchísimos años en Uruguay."
4540,Anger,"tobias podra ser desalentado, poco agraciado, no carismatico, sin buen fisico, pero nunca caeria mal","tobias podra ser desalentado, poco agraciado, carismatico, sin buen fisico, pero nunca caeria mal"
4541,Anger,¿Quien llenará este vacío de cuerpo desalentado que dejó tu cuerpo al mío?  #MiguelHernández,¿Quien llenará este vacío de cuerpo desalentado que dejó tu cuerpo al mío? #MiguelHernández
4542,Anger,"Bonsi me ha quitado de su foto de perfil, decepcionado, defraudado, abandonado, frustrado, derrotado, desconcertado, desilusionado, angustiado, abatido, desanimado, estafado, engañado, fallado, disgustado, timado, desalentado, lamentado, molesto, olvidado, tu puta madre vaya 😔","Bonsi ha quitado de su foto de perfil, decepcionado, defraudado, abandonado, frustrado, derrotado, desconcertado, desilusionado, angustiado, abatido, desanimado, estafado, engañado, fallado, disgustado, timado, desalentado, lamentado, molesto, olvidado, tu puta madre vaya 😔"
4543,Anger,"Ah, la de gente que el arco de shibuya ha desalentado de seguir jujutsu, y yo os digo: bien que hacéis, que todo lo de después es bastante mierdero","Ah, la de gente que el arco de shibuya ha desalentado de seguir jujutsu, yo os digo: bien que hacéis, que todo lo de después es bastante mierdero"
4544,Anger,"Acabo de terminar los soprano ... estoy afligido, apenado, entristecido, apesadumbrado, atribulado, pesaroso, mohíno, mustio, taciturno, compungido, lloroso, cariacontecido, amargo, melancólico, apagado, desmotivado, fatigado, desanimado, desalentado, decaído, entristecido.","Acabo de terminar los soprano ... estoy afligido, apenado, entristecido, apesadumbrado, atribulado, pesaroso, mohíno, mustio, taciturno, compungido, lloroso, cariacontecido, amargo, melancólico, apagado, desmotivado, fatigado, desanimado, desalentado, decaído, entristecido."
4545,Anger,"El efímero horizonte,  esa cotidiana utopía, piensa un desalentado conductor al acelerar por la carretera.","El efímero horizonte, esa cotidiana utopía, piensa un desalentado conductor al acelerar por la carretera."
4546,Anger,Si te sientes desalentado porque crees que no eres suficiente enciende la llama de tu corazón Secate las lágrimas y mira hacía adelante. Puede que quieras frenar pero el paso del tiempo no espera a nadie no se te quedará mirando mientras haces duelo... 🥀,Si te sientes desalentado porque crees que eres suficiente enciende la llama de tu corazón Secate las lágrimas mira hacía adelante. Puede que quieras frenar pero el paso del tiempo espera nadie se te quedará mirando mientras haces duelo... 🥀
4547,Anger,"podré ser desalentado, ridículo, no carismático, poco agraciado, pero jamas","podré ser desalentado, ridículo, carismático, poco agraciado, pero jamas"
4548,Anger,"Explíquenme por favor, si se ha desalentado el consumo de comida chatarra con sellos, ¿por qué se vende en el tren maya? ¿Por qué el menú no dice frituras o pastelitos y en cambio tiene los nombres propios como gansito o chocorroles? ¿Marinela pagó por exclusividad? No entiendo.","Explíquenme por favor, si se ha desalentado el consumo de comida chatarra con sellos, ¿por qué se vende en el tren maya? ¿Por qué el menú dice frituras pastelitos en cambio tiene los nombres propios como gansito chocorroles? ¿Marinela pagó por exclusividad? entiendo."
4549,Anger,termine bien abrumado después de hoy,termine bien abrumado después de hoy
4550,Anger,me siento abrumado,siento abrumado
4551,Anger,"Me siento un poco abrumado por la cantidad de cosas que quiero dibujar, ver, jugar y leer. Odio esta sensación xdddd","siento un poco abrumado por la cantidad de cosas que quiero dibujar, ver, jugar leer. Odio esta sensación xdddd"
4552,Anger,Salvador la única persona que no la ha abrumado de versiones❤😒❤ #NadieComoTú,Salvador la única persona que la ha abrumado de versiones❤😒❤ #NadieComoTú
4553,Anger,Denme un helado o algo que ando full abrumado.,Denme un helado algo que ando abrumado.
4554,Anger,"Estoy abrumado de airdrops , de youtube y de todo. Es imposible gestionarlo todo , todo se mueve muy rápido. O determino un plan o me quemo","Estoy abrumado de airdrops , de youtube de todo. Es imposible gestionarlo todo , todo se mueve muy rápido. determino un plan quemo"
4555,Anger,"#MicroCuento: A veces, sin motivo aparente, o, más bien, por razones quizás fútiles, se le venían encima unas nostalgias inmensas, que lo dejaban paralizado y abrumado... ¿Serían los ""Heraldos Negros"" de los que hablaba Vallejo?...","#MicroCuento: veces, sin motivo aparente, o, más bien, por razones quizás fútiles, se le venían encima unas nostalgias inmensas, que lo dejaban paralizado abrumado... ¿Serían los ""Heraldos Negros"" de los que hablaba Vallejo?..."
4556,Anger,"Oh, las vacaciones. Tesoros inciertos, venideros y preciados para cualquier trabajador abrumado por la sobreexplotación. Un sueño fugaz en el que el dinero parecía no importar, a cambio de un breve respiro de placer, diversión y alivio. Su tesoro perdido, ahora convertido","Oh, las vacaciones. Tesoros inciertos, venideros preciados para cualquier trabajador abrumado por la sobreexplotación. Un sueño fugaz en el que el dinero parecía importar, cambio de un breve respiro de placer, diversión alivio. Su tesoro perdido, ahora convertido"
4557,Anger,me siento muy abrumado,siento muy abrumado
4558,Anger,"Consejo que nadie pidió: Si un día te sientes abrumado, triste, enojado, ansioso… Cierra tus ojos, y piérdete en tu respiración","Consejo que nadie pidió: Si un día te sientes abrumado, triste, enojado, ansioso… Cierra tus ojos, piérdete en tu respiración"
4559,Anger,Odio sentir que molesto :c,Odio sentir que molesto :c
4560,Anger,Después de varios comentarios agrios y hate respecto a Costco he llegado a la conclusión de que las “Nenis” deben ir a chingar a su madre y que dan asco.,Después de varios comentarios agrios hate respecto Costco llegado la conclusión de que las “Nenis” deben ir chingar su madre que dan asco.
4561,Anger,"Perdón no debí buscar, pero dónde busco si no hay donde, comprendo y no molesto mas","Perdón debí buscar, pero dónde busco si hay donde, comprendo molesto mas"
4562,Anger,"Algo que me parece increíble y muy molesto de Xochimilco es que no hay tacos ni cerca, ni buenos, ni nada.","Algo que parece increíble muy molesto de Xochimilco es que hay tacos ni cerca, ni buenos, ni nada."
4563,Anger,"nO SE OUEDE SER MÁS MOLESTO MARICON, TE DIJEBQ ESTOY HACIENDO TAREA DEJA DE CHINGARME LA MADRE","SE OUEDE SER MÁS MOLESTO MARICON, TE DIJEBQ ESTOY HACIENDO TAREA DEJA DE CHINGARME LA MADRE"
4564,Anger,Melchor: grax por su compra  Baltazar: sí lo molesto con su ticket,Melchor: grax por su compra Baltazar: sí lo molesto con su ticket
4565,Anger,Le molestó que escuche miranda cus I'm healing 💋,Le molestó que escuche miranda cus I'm healing 💋
4566,Anger,Me párese re injusto que cuando las mujeres opinemos algo xq nos molesta ya se enojan y ya nos tratan mal 🤷😂 Solo fue un comentario y si te molesto xq será verdad ? 🤷😂😂,párese injusto que cuando las mujeres opinemos algo xq nos molesta ya se enojan ya nos tratan mal 🤷😂 Solo fue un comentario si te molesto xq será verdad ? 🤷😂😂
4567,Anger,Estar conmigo debe ser molesto,Estar conmigo debe ser molesto
4568,Anger,"Ya me molestó mucho en vacaciones, hora de volver al aparta🏃🏽‍♀️","Ya molestó mucho en vacaciones, hora de volver al aparta🏃🏽‍♀️"
4569,Anger,Voy a ver a los warriors con toda la ilusión pero se que terminare desilusionado,Voy ver los warriors con toda la ilusión pero se que terminare desilusionado
4570,Anger,"Ese último ingreso sí me partió la madre 😮‍💨💀 La vida MIP no es como la imaginaba Estado: Cansado y desilusionado  *Hasta eso la comida está buena, eso me mantiene de pie ❤️‍🩹","Ese último ingreso sí partió la madre 😮‍💨💀 La vida MIP es como la imaginaba Estado: Cansado desilusionado *Hasta eso la comida está buena, eso mantiene de pie ❤️‍🩹"
